cohortDefinitionId,analysisId,conceptId,name,n,pct,timeWindow,database
1003,202,80854,Closed fracture of capitate bone of wrist,1,4.805382027871216e-4,365_1,synpuf
1003,202,432394,"Chondrocalcinosis due to pyrophosphate crystals, of multiple sites",1,4.805382027871216e-4,365_1,synpuf
1003,202,317510,Leukemia,10,0.00480538202787121,365_1,synpuf
1003,202,444362,Suicidal deliberate poisoning,2,9.610764055742432e-4,365_1,synpuf
1003,202,132850,Myeloid leukemia in remission,3,0.00144161460836136,365_1,synpuf
1003,202,195771,Secondary diabetes mellitus,241,0.1158097068716963,365_1,synpuf
1003,202,441800,Primary malignant neoplasm of descending colon,6,0.00288322921672272,365_1,synpuf
1003,202,200588,Injury of abdomen,6,0.00288322921672272,365_1,synpuf
1003,202,374959,Contact blepharoconjunctivitis,1,4.805382027871216e-4,365_1,synpuf
1003,202,75580,Chronic ulcerative proctitis,3,0.00144161460836136,365_1,synpuf
1003,202,443076,Osteitis deformans associated with another disorder,9,0.00432484382508409,365_1,synpuf
1003,202,434910,Monocytosis,6,0.00288322921672272,365_1,synpuf
1003,202,372313,Benign exertional headache,1,4.805382027871216e-4,365_1,synpuf
1003,202,439944,Subarachnoid hemorrhage following injury without open intracranial wound AND with no loss of consciousness,2,9.610764055742432e-4,365_1,synpuf
1003,202,74458,Enthesopathy of knee,27,0.01297453147525228,365_1,synpuf
1003,202,442600,Manic bipolar I disorder in partial remission,16,0.00768861124459394,365_1,synpuf
1003,202,443724,Disease due to Orthopoxvirus,2,9.610764055742432e-4,365_1,synpuf
1003,202,4283219,"Severe bipolar II disorder, most recent episode major depressive, in partial remission",18,0.00864968765016818,365_1,synpuf
1003,202,439007,REM sleep behavior disorder,2,9.610764055742432e-4,365_1,synpuf
1003,202,4340379,Hepatitis B carrier,2,9.610764055742432e-4,365_1,synpuf
1003,202,376094,Arteriosclerotic dementia with delirium,18,0.00864968765016818,365_1,synpuf
1003,202,81106,Acquired genu varum,6,0.00288322921672272,365_1,synpuf
1003,202,436067,Simple schizophrenia,22,0.01057184046131667,365_1,synpuf
1003,202,443615,Refractory migraine,8,0.00384430562229697,365_1,synpuf
1003,202,77718,Open wound of shoulder region with tendon involvement,1,4.805382027871216e-4,365_1,synpuf
1003,202,4094863,Malignant tumor of Meckel's diverticulum,2,9.610764055742432e-4,365_1,synpuf
1003,202,134734,Compartment syndrome,11,0.00528592023065833,365_1,synpuf
1003,202,376561,Open wound of nasal septum with complication,1,4.805382027871216e-4,365_1,synpuf
1003,202,193782,End-stage renal disease,221,0.10619894281595386,365_1,synpuf
1003,202,78987,Secondary malignant neoplasm of urinary system,6,0.00288322921672272,365_1,synpuf
1003,202,434008,White blood cell disorder,31,0.01489668428640076,365_1,synpuf
1003,202,4101660,Amputated below knee,17,0.00816914944738106,365_1,synpuf
1003,202,377300,Subperiosteal abscess of mastoid,1,4.805382027871216e-4,365_1,synpuf
1003,202,196464,Rapidly progressive glomerulonephritis,1,4.805382027871216e-4,365_1,synpuf
1003,202,141248,Benign neoplasm of skin of lip,3,0.00144161460836136,365_1,synpuf
1003,202,40481757,Flaccid hemiplegia of dominant side,1,4.805382027871216e-4,365_1,synpuf
1003,202,194526,Injury of trunk,27,0.01297453147525228,365_1,synpuf
1003,202,141654,Infantile seborrheic dermatitis,4,0.00192215281114848,365_1,synpuf
1003,202,378163,Hyperacusis,4,0.00192215281114848,365_1,synpuf
1003,202,437366,Contracture of tendon sheath,8,0.00384430562229697,365_1,synpuf
1003,202,320827,Atresia and stenosis of aorta,4,0.00192215281114848,365_1,synpuf
1003,202,439301,Partial circumpapillary choroid dystrophy,1,4.805382027871216e-4,365_1,synpuf
1003,202,140062,Iodine hypothyroidism,4,0.00192215281114848,365_1,synpuf
1003,202,312723,Congenital heart disease,5,0.0024026910139356,365_1,synpuf
1003,202,75345,Hemarthrosis of shoulder region,2,9.610764055742432e-4,365_1,synpuf
1003,202,4012208,General nervous symptoms,4,0.00192215281114848,365_1,synpuf
1003,202,376970,Schilder's disease,5,0.0024026910139356,365_1,synpuf
1003,202,443730,Disorder of nervous system due to diabetes mellitus,20,0.00961076405574243,365_1,synpuf
1003,202,435284,Dacryops,1,4.805382027871216e-4,365_1,synpuf
1003,202,4215568,Sensory disturbance in limb,1,4.805382027871216e-4,365_1,synpuf
1003,202,372635,Corneal degeneration,1,4.805382027871216e-4,365_1,synpuf
1003,202,440377,Paralysis,8,0.00384430562229697,365_1,synpuf
1003,202,75382,Closed fractures of tarsal AND metatarsal bones,4,0.00192215281114848,365_1,synpuf
1003,202,438105,Benign neoplasm of mediastinum,4,0.00192215281114848,365_1,synpuf
1003,202,443434,Total central choroidal atrophy,1,4.805382027871216e-4,365_1,synpuf
1003,202,201914,Premenopausal menorrhagia,10,0.00480538202787121,365_1,synpuf
1003,202,439080,Dyspareunia,2,9.610764055742432e-4,365_1,synpuf
1003,202,443556,Primary focal hyperhidrosis,9,0.00432484382508409,365_1,synpuf
1003,202,198131,Psychologic vaginismus,1,4.805382027871216e-4,365_1,synpuf
1003,202,435279,Tonic pupillary reaction,1,4.805382027871216e-4,365_1,synpuf
1003,202,381281,Degenerative progressive high myopia,3,0.00144161460836136,365_1,synpuf
1003,202,440392,Retinal vascular occlusion,10,0.00480538202787121,365_1,synpuf
1003,202,40488954,Tenderness of right upper quadrant of abdomen,33,0.01585776069197501,365_1,synpuf
1003,202,375415,Injury of head,64,0.03075444497837578,365_1,synpuf
1003,202,440812,Pathological fracture - lower leg,4,0.00192215281114848,365_1,synpuf
1003,202,437224,Primary malignant neoplasm of greater curvature of stomach,1,4.805382027871216e-4,365_1,synpuf
1003,202,437881,Malignant otitis externa,2,9.610764055742432e-4,365_1,synpuf
1003,202,432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",9,0.00432484382508409,365_1,synpuf
1003,202,193155,Carcinoid tumor of large intestine,35,0.01681883709754925,365_1,synpuf
1003,202,4287251,Tricyclic antidepressant poisoning,1,4.805382027871216e-4,365_1,synpuf
1003,202,132258,Primary malignant neoplasm of frontal sinus,1,4.805382027871216e-4,365_1,synpuf
1003,202,313159,Megakaryocytic leukemia,1,4.805382027871216e-4,365_1,synpuf
1003,202,438727,Atypical depressive disorder,14,0.0067275348390197,365_1,synpuf
1003,202,80183,"Localized, secondary osteoarthritis of the ankle and/or foot",18,0.00864968765016818,365_1,synpuf
1003,202,259755,Primary malignant neoplasm of subglottis,1,4.805382027871216e-4,365_1,synpuf
1003,202,436996,Thoracoabdominal aortic aneurysm,3,0.00144161460836136,365_1,synpuf
1003,202,434779,Open dislocation of wrist,1,4.805382027871216e-4,365_1,synpuf
1003,202,441246,Hemangioma of intracranial structure,3,0.00144161460836136,365_1,synpuf
1003,202,192753,Injury of small intestine with open wound into abdominal cavity,1,4.805382027871216e-4,365_1,synpuf
1003,202,194989,Bilateral recurrent inguinal hernia with obstruction but no gangrene,6,0.00288322921672272,365_1,synpuf
1003,202,439274,Acute exacerbation of subchronic latent schizophrenia,2,9.610764055742432e-4,365_1,synpuf
1003,202,74080,Orthostatic proteinuria,7,0.00336376741950985,365_1,synpuf
1003,202,378742,Blind hypotensive eye,1,4.805382027871216e-4,365_1,synpuf
1003,202,374924,Generalized convulsive epilepsy,27,0.01297453147525228,365_1,synpuf
1003,202,134517,Open wound of mouth without complication,1,4.805382027871216e-4,365_1,synpuf
1003,202,381551,Polyneuropathy due to drug,4,0.00192215281114848,365_1,synpuf
1003,202,73847,Finding of elbow joint,1,4.805382027871216e-4,365_1,synpuf
1003,202,443619,Refractory migraine variants,2,9.610764055742432e-4,365_1,synpuf
1003,202,198467,Acute gastric ulcer with hemorrhage and obstruction,3,0.00144161460836136,365_1,synpuf
1003,202,440228,Closed fracture of lower end of humerus,2,9.610764055742432e-4,365_1,synpuf
1003,202,432730,Difficulty speaking,35,0.01681883709754925,365_1,synpuf
1003,202,436470,Fat necrosis of breast,2,9.610764055742432e-4,365_1,synpuf
1003,202,77702,Multiple closed fractures of pelvis with disruption of pelvic circle,2,9.610764055742432e-4,365_1,synpuf
1003,202,443525,Monoplegia of dominant upper limb as a late effect of cerebrovascular accident,1,4.805382027871216e-4,365_1,synpuf
1003,202,4120275,Drug-induced hypotension,4,0.00192215281114848,365_1,synpuf
1003,202,372605,Spinal muscular atrophy,5,0.0024026910139356,365_1,synpuf
1003,202,133284,Impetigo herpetiformis,3,0.00144161460836136,365_1,synpuf
1003,202,432660,Dentofacial anomaly,1,4.805382027871216e-4,365_1,synpuf
1003,202,438739,Sympathetic uveitis,1,4.805382027871216e-4,365_1,synpuf
1003,202,40480938,Monoplegia of lower limb as late effect of cerebrovascular disease,2,9.610764055742432e-4,365_1,synpuf
1003,202,436510,Acquired cavus deformity of foot,1,4.805382027871216e-4,365_1,synpuf
1003,202,444435,Superficial injury of elbow without infection,2,9.610764055742432e-4,365_1,synpuf
1003,202,377291,"Peripheral pterygium, progressive",2,9.610764055742432e-4,365_1,synpuf
1003,202,197032,Hyperplasia of prostate,26,0.01249399327246516,365_1,synpuf
1003,202,134118,Atrophic condition of skin,20,0.00961076405574243,365_1,synpuf
1003,202,196431,Hypersensitivity angiitis,8,0.00384430562229697,365_1,synpuf
1003,202,134603,Chronic myeloid leukemia,4,0.00192215281114848,365_1,synpuf
1003,202,433606,Closed fracture of base of skull without intracranial injury,1,4.805382027871216e-4,365_1,synpuf
1003,202,138387,Thyrotoxicosis,12,0.00576645843344545,365_1,synpuf
1003,202,433473,Steroid-induced glaucoma glaucomatous stage,4,0.00192215281114848,365_1,synpuf
1003,202,194687,Uterine inflammatory diseases excluding the cervix,1,4.805382027871216e-4,365_1,synpuf
1003,202,4285308,Chronic gouty arthritis,1,4.805382027871216e-4,365_1,synpuf
1003,202,443237,"Manic disorder, single episode",16,0.00768861124459394,365_1,synpuf
1003,202,439014,Panuveitis,2,9.610764055742432e-4,365_1,synpuf
1003,202,373462,Fragments of torsion dystonia,2,9.610764055742432e-4,365_1,synpuf
1003,202,441280,Schwartz-Jampel syndrome,3,0.00144161460836136,365_1,synpuf
1003,202,381859,Infective otitis externa,19,0.00913022585295531,365_1,synpuf
1003,202,44782719,Chronic combined systolic and diastolic heart failure,35,0.01681883709754925,365_1,synpuf
1003,202,439394,Congenital anomaly of face,1,4.805382027871216e-4,365_1,synpuf
1003,202,133794,Chronic gingivitis,1,4.805382027871216e-4,365_1,synpuf
1003,202,380407,Chronic infective otitis externa,2,9.610764055742432e-4,365_1,synpuf
1003,202,74188,Closed fracture of rib,13,0.00624699663623258,365_1,synpuf
1003,202,199913,Acquired deformity of ankle AND/OR foot,24,0.01153291686689091,365_1,synpuf
1003,202,440548,"Closed fracture of femur, distal end",9,0.00432484382508409,365_1,synpuf
1003,202,437092,Physiological development failure,3,0.00144161460836136,365_1,synpuf
1003,202,199062,"Acute gastric ulcer without hemorrhage, without perforation AND without obstruction",6,0.00288322921672272,365_1,synpuf
1003,202,438004,Open fracture of hamate bone of wrist,1,4.805382027871216e-4,365_1,synpuf
1003,202,442641,Macrotia,1,4.805382027871216e-4,365_1,synpuf
1003,202,377870,Heterotropia,1,4.805382027871216e-4,365_1,synpuf
1003,202,80497,Disorder of cervical spine,33,0.01585776069197501,365_1,synpuf
1003,202,435787,Vitamin B6 deficiency,4,0.00192215281114848,365_1,synpuf
1003,202,436489,Complication of obstetrical surgery AND/OR procedure,1,4.805382027871216e-4,365_1,synpuf
1003,202,24977,Mucocele of salivary gland,2,9.610764055742432e-4,365_1,synpuf
1003,202,4200181,Finding of color vision,1,4.805382027871216e-4,365_1,synpuf
1003,202,436729,Chronic gastrojejunal ulcer with hemorrhage and obstruction,8,0.00384430562229697,365_1,synpuf
1003,202,195760,Sézary's disease of spleen,1,4.805382027871216e-4,365_1,synpuf
1003,202,25748,Overlapping malignant neoplasm of esophagus,2,9.610764055742432e-4,365_1,synpuf
1003,202,72711,Shoulder stiff,18,0.00864968765016818,365_1,synpuf
1003,202,433037,Open fracture of vault of skull with intracranial hemorrhage,1,4.805382027871216e-4,365_1,synpuf
1003,202,433742,Latent schizophrenia,4,0.00192215281114848,365_1,synpuf
1003,202,194691,Healed tear of anal sphincter,4,0.00192215281114848,365_1,synpuf
1003,202,436076,Adjustment disorder with mixed disturbance of emotions AND conduct,8,0.00384430562229697,365_1,synpuf
1003,202,40490984,Tenderness of left upper quadrant of abdomen,24,0.01153291686689091,365_1,synpuf
1003,202,377568,Nystagmus associated with disorder of the vestibular system,1,4.805382027871216e-4,365_1,synpuf
1003,202,378429,Rosacea conjunctivitis,1,4.805382027871216e-4,365_1,synpuf
1003,202,313430,Subacute monocytic leukemia,2,9.610764055742432e-4,365_1,synpuf
1003,202,437249,Recurrent manic episodes,19,0.00913022585295531,365_1,synpuf
1003,202,28115,Benign neoplasm of pineal gland,4,0.00192215281114848,365_1,synpuf
1003,202,40304526,Nocturia,67,0.03219605958673714,365_1,synpuf
1003,202,195599,Prolapse of vaginal vault after hysterectomy,5,0.0024026910139356,365_1,synpuf
1003,202,435514,Lymphoproliferative disorder following transplantation,2,9.610764055742432e-4,365_1,synpuf
1003,202,442322,Open medial dislocation of proximal end of tibia,1,4.805382027871216e-4,365_1,synpuf
1003,202,136982,Trichiasis without entropion,34,0.01633829889476213,365_1,synpuf
1003,202,4249016,Benign secondary renovascular hypertension,14,0.0067275348390197,365_1,synpuf
1003,202,442425,Lumbar post-laminectomy syndrome,61,0.02931283037001441,365_1,synpuf
1003,202,441799,Infestation by fly larvae,1,4.805382027871216e-4,365_1,synpuf
1003,202,4331317,Brain injury without open intracranial wound AND with brief loss of consciousness,1,4.805382027871216e-4,365_1,synpuf
1003,202,75628,Articular cartilage disorder of hand,2,9.610764055742432e-4,365_1,synpuf
1003,202,77124,Open fracture of scaphoid bone of wrist,2,9.610764055742432e-4,365_1,synpuf
1003,202,380403,External hordeolum,8,0.00384430562229697,365_1,synpuf
1003,202,321689,Apnea,41,0.01970206631427198,365_1,synpuf
1003,202,197311,Pelvic varices,5,0.0024026910139356,365_1,synpuf
1003,202,442116,Allergy to edible egg,3,0.00144161460836136,365_1,synpuf
1003,202,4242962,Benign neoplasm of small intestine,5,0.0024026910139356,365_1,synpuf
1003,202,437013,"Primary dental caries, pit and fissure origin",1,4.805382027871216e-4,365_1,synpuf
1003,202,76002,Mechanical complication due to breast prosthesis,2,9.610764055742432e-4,365_1,synpuf
1003,202,40480515,Infected seroma after surgical procedure,1,4.805382027871216e-4,365_1,synpuf
1003,202,438754,Disorder of optic chiasm associated with pituitary neoplasms AND/OR disorders,1,4.805382027871216e-4,365_1,synpuf
1003,202,76737,Hydrocele,9,0.00432484382508409,365_1,synpuf
1003,202,439294,"Malignant neoplasm of head, neck and face",13,0.00624699663623258,365_1,synpuf
1003,202,40481335,Pneumonia due to infection by Streptococcus pyogenes,9,0.00432484382508409,365_1,synpuf
1003,202,192265,Reticulosarcoma of intrapelvic lymph nodes,2,9.610764055742432e-4,365_1,synpuf
1003,202,377266,Non-organic disorder of the sleep-wake schedule,3,0.00144161460836136,365_1,synpuf
1003,202,374357,Acquired stenosis of nasolacrimal duct,3,0.00144161460836136,365_1,synpuf
1003,202,437117,Open fracture of intracapsular section of femur,4,0.00192215281114848,365_1,synpuf
1003,202,440863,Open intertrochanteric fracture,12,0.00576645843344545,365_1,synpuf
1003,202,443592,Hyperosmolality due to uncontrolled type 1 diabetes mellitus,11,0.00528592023065833,365_1,synpuf
1003,202,438090,"Overlapping malignant neoplasm of rectum, anus and anal canal",4,0.00192215281114848,365_1,synpuf
1003,202,4111608,Normal fetal growth,3,0.00144161460836136,365_1,synpuf
1003,202,132584,Thyroid hemorrhage and infarction,8,0.00384430562229697,365_1,synpuf
1003,202,433730,Disorder of thymus gland,6,0.00288322921672272,365_1,synpuf
1003,202,433046,Open fracture of surgical neck of humerus,3,0.00144161460836136,365_1,synpuf
1003,202,194986,"Acute peptic ulcer with hemorrhage, with perforation AND with obstruction",3,0.00144161460836136,365_1,synpuf
1003,202,4016359,Streptococcus carrier,10,0.00480538202787121,365_1,synpuf
1003,202,28461,Hypertrophy of salivary gland,2,9.610764055742432e-4,365_1,synpuf
1003,202,440957,Lymphosarcoma and reticulosarcoma,2,9.610764055742432e-4,365_1,synpuf
1003,202,40482301,Residual cognitive deficit as late effect of cerebrovascular accident,6,0.00288322921672272,365_1,synpuf
1003,202,4044240,Alveolar sleep apnea,4,0.00192215281114848,365_1,synpuf
1003,202,436426,Malleus mobility reduced,2,9.610764055742432e-4,365_1,synpuf
1003,202,4154283,Severe bipolar I disorder,14,0.0067275348390197,365_1,synpuf
1003,202,132853,Lymphoid leukemia,4,0.00192215281114848,365_1,synpuf
1003,202,138965,Myelitis,3,0.00144161460836136,365_1,synpuf
1003,202,77653,Traumatic myositis ossificans,8,0.00384430562229697,365_1,synpuf
1003,202,441261,Episodic acute alcoholic intoxication in alcoholism,2,9.610764055742432e-4,365_1,synpuf
1003,202,373188,Binocular vision suppression,1,4.805382027871216e-4,365_1,synpuf
1003,202,136950,Myelodysplastic syndrome with isolated del(5q),9,0.00432484382508409,365_1,synpuf
1003,202,75954,Sprain of interphalangeal joint of finger,3,0.00144161460836136,365_1,synpuf
1003,202,444285,Acquired equinovarus deformity,3,0.00144161460836136,365_1,synpuf
1003,202,201072,Benign prostatic hypertrophy without outflow obstruction,238,0.11436809226333494,365_1,synpuf
1003,202,197609,"Cervical, vaginal and vulval inflammatory diseases",3,0.00144161460836136,365_1,synpuf
1003,202,440890,Cervical sympathetic nerve injury,1,4.805382027871216e-4,365_1,synpuf
1003,202,375827,Acute non-suppurative otitis media - serous,4,0.00192215281114848,365_1,synpuf
